date,date_end,site,o3,no2,nox,so2,pm10,pm2.5
2020-01-11 19:00:00,2020-01-11 20:00:00,gb0048r,72.09466,NA,NA,NA,1.95,1.297
2020-01-11 20:00:00,2020-01-11 21:00:00,gb0048r,70.89724,NA,NA,NA,2.65,1.722
2020-01-11 21:00:00,2020-01-11 22:00:00,gb0048r,68.10326,NA,NA,NA,3,1.887
2020-01-11 22:00:00,2020-01-11 23:00:00,gb0048r,66.65638,NA,NA,NA,4.075,2.052
2020-01-11 23:00:00,2020-01-12 00:00:00,gb0048r,63.71272,NA,NA,NA,4.2,2.359
2020-01-12 00:00:00,2020-01-12 01:00:00,gb0048r,68.25294,NA,NA,NA,2.95,1.769
2020-01-12 01:00:00,2020-01-12 02:00:00,gb0048r,73.70785,NA,NA,NA,2.7,1.722
2020-01-12 02:00:00,2020-01-12 03:00:00,gb0048r,71.39617,NA,NA,NA,2.875,1.745
2020-01-12 03:00:00,2020-01-12 04:00:00,gb0048r,63.81251,NA,NA,NA,3.175,1.934
2020-01-12 04:00:00,2020-01-12 05:00:00,gb0048r,57.67573,NA,NA,NA,3.675,2.052
2020-01-12 05:00:00,2020-01-12 06:00:00,gb0048r,54.38283,NA,NA,NA,3.775,2.311
2020-01-12 06:00:00,2020-01-12 07:00:00,gb0048r,57.37638,NA,NA,NA,5.1,3.632
2020-01-12 07:00:00,2020-01-12 08:00:00,gb0048r,58.67358,NA,NA,NA,5.1,3.396
2020-01-12 08:00:00,2020-01-12 09:00:00,gb0048r,64.76047,NA,NA,NA,4.025,2.665
2020-01-12 09:00:00,2020-01-12 10:00:00,gb0048r,63.26369,NA,NA,NA,2.95,2.123
2020-01-12 10:00:00,2020-01-12 11:00:00,gb0048r,63.41337,NA,NA,NA,2.325,1.557
2020-01-12 11:00:00,2020-01-12 12:00:00,gb0048r,68.65208,NA,NA,NA,0.85,0.566
2020-01-12 12:00:00,2020-01-12 13:00:00,gb0048r,71.49595,NA,NA,NA,2.4,1.226
2020-01-12 13:00:00,2020-01-12 14:00:00,gb0048r,70.24864,NA,NA,NA,3.7,1.934
2020-01-12 14:00:00,2020-01-12 15:00:00,gb0048r,69.99918,NA,NA,NA,3.75,2.075
2020-01-12 15:00:00,2020-01-12 16:00:00,gb0048r,69.45036,NA,NA,NA,2.15,1.321
2020-01-12 16:00:00,2020-01-12 17:00:00,gb0048r,66.15746,NA,NA,NA,4.55,2.382
2020-01-12 17:00:00,2020-01-12 18:00:00,gb0048r,62.06627,NA,NA,NA,4.3,2.571
2020-01-12 18:00:00,2020-01-12 19:00:00,gb0048r,61.56735,NA,NA,NA,4.175,2.335
2020-01-12 19:00:00,2020-01-12 20:00:00,gb0048r,63.2138,NA,NA,NA,4.6,2.689
2020-01-12 20:00:00,2020-01-12 21:00:00,gb0048r,62.46541,NA,NA,NA,5.2,3.137
2020-01-12 21:00:00,2020-01-12 22:00:00,gb0048r,61.06842,NA,NA,NA,4.65,2.759
2020-01-12 22:00:00,2020-01-12 23:00:00,gb0048r,63.2138,NA,NA,NA,5.175,2.972
2020-01-12 23:00:00,2020-01-13 00:00:00,gb0048r,64.96004,NA,NA,NA,5.4,3.09
2020-01-13 00:00:00,2020-01-13 01:00:00,gb0048r,69.11774,NA,NA,NA,3.925,2.359
2020-01-13 01:00:00,2020-01-13 02:00:00,gb0048r,70.31516,NA,NA,NA,2.475,1.557
2020-01-13 02:00:00,2020-01-13 03:00:00,gb0048r,69.55015,NA,NA,NA,3.025,1.745
2020-01-13 03:00:00,2020-01-13 04:00:00,gb0048r,69.79961,NA,NA,NA,2.925,1.745
2020-01-13 04:00:00,2020-01-13 05:00:00,gb0048r,70.29853,NA,NA,NA,3.4,1.863
2020-01-13 05:00:00,2020-01-13 06:00:00,gb0048r,72.14456,NA,NA,NA,4.5,2.335
2020-01-13 06:00:00,2020-01-13 07:00:00,gb0048r,71.74541,NA,NA,NA,4.3,2.288
2020-01-13 07:00:00,2020-01-13 08:00:00,gb0048r,76.83445,NA,NA,NA,5.15,2.453
2020-01-13 08:00:00,2020-01-13 09:00:00,gb0048r,77.88219,NA,NA,NA,6.025,2.995
2020-01-13 09:00:00,2020-01-13 10:00:00,gb0048r,79.57854,NA,NA,NA,5.725,3.066
2020-01-13 10:00:00,2020-01-13 11:00:00,gb0048r,76.73467,NA,NA,NA,4.925,2.759
2020-01-13 11:00:00,2020-01-13 12:00:00,gb0048r,73.44176,NA,NA,NA,4.325,2.642
2020-01-13 12:00:00,2020-01-13 13:00:00,gb0048r,71.74541,NA,NA,NA,4.3,2.665
2020-01-13 13:00:00,2020-01-13 14:00:00,gb0048r,70.34843,NA,NA,NA,4.125,2.665
2020-01-13 14:00:00,2020-01-13 15:00:00,gb0048r,69.55015,NA,NA,NA,3.725,2.382
2020-01-13 15:00:00,2020-01-13 16:00:00,gb0048r,71.99488,NA,NA,NA,2.8,1.392
2020-01-13 16:00:00,2020-01-13 17:00:00,gb0048r,72.79316,NA,NA,NA,1.2,0.637
2020-01-13 17:00:00,2020-01-13 18:00:00,gb0048r,82.37252,NA,NA,NA,2.325,1.344
2020-01-13 18:00:00,2020-01-13 19:00:00,gb0048r,82.42241,NA,NA,NA,6.55,4.033
2020-01-13 19:00:00,2020-01-13 20:00:00,gb0048r,76.58499,NA,NA,NA,5.85,3.939
2020-01-13 20:00:00,2020-01-13 21:00:00,gb0048r,72.84305,NA,NA,NA,7.175,4.788
2020-01-13 21:00:00,2020-01-13 22:00:00,gb0048r,70.89724,NA,NA,NA,11.525,7.123
2020-01-13 22:00:00,2020-01-13 23:00:00,gb0048r,71.94499,NA,NA,NA,8.425,5.495
2020-01-13 23:00:00,2020-01-14 00:00:00,gb0048r,73.54155,NA,NA,NA,6.55,4.34
2020-01-14 00:00:00,2020-01-14 01:00:00,gb0048r,72.57696,NA,NA,NA,6.325,3.868
2020-01-14 01:00:00,2020-01-14 02:00:00,gb0048r,73.30871,NA,NA,NA,7.4,4.693
2020-01-14 02:00:00,2020-01-14 03:00:00,gb0048r,73.69122,NA,NA,NA,8.475,5.307
2020-01-14 03:00:00,2020-01-14 04:00:00,gb0048r,73.04262,NA,NA,NA,7.85,5
2020-01-14 04:00:00,2020-01-14 05:00:00,gb0048r,72.99273,NA,NA,NA,7.075,4.245
2020-01-14 05:00:00,2020-01-14 06:00:00,gb0048r,72.59359,NA,NA,NA,7.25,4.245
2020-01-14 06:00:00,2020-01-14 07:00:00,gb0048r,71.39617,NA,NA,NA,8.4,5
2020-01-14 07:00:00,2020-01-14 08:00:00,gb0048r,70.84735,NA,NA,NA,7.475,4.434
2020-01-14 08:00:00,2020-01-14 09:00:00,gb0048r,71.59574,NA,NA,NA,7.425,4.505
2020-01-14 09:00:00,2020-01-14 10:00:00,gb0048r,70.4981,NA,NA,NA,7.175,4.127
2020-01-14 10:00:00,2020-01-14 11:00:00,gb0048r,69.45036,NA,NA,NA,6.6,3.797
2020-01-14 11:00:00,2020-01-14 12:00:00,gb0048r,68.60219,NA,NA,NA,4.45,2.665
2020-01-14 12:00:00,2020-01-14 13:00:00,gb0048r,68.65208,NA,NA,NA,2.1,1.344
2020-01-14 13:00:00,2020-01-14 14:00:00,gb0048r,69.05122,NA,NA,NA,1.125,0.708
2020-01-14 14:00:00,2020-01-14 15:00:00,gb0048r,70.4981,NA,NA,NA,0.8,0.33
2020-01-14 15:00:00,2020-01-14 16:00:00,gb0048r,67.60434,NA,NA,NA,0.775,0.354
2020-01-14 16:00:00,2020-01-14 17:00:00,gb0048r,70.69767,NA,NA,NA,0.5,0.212
2020-01-14 17:00:00,2020-01-14 18:00:00,gb0048r,73.54155,NA,NA,NA,0.225,0.189
2020-01-14 18:00:00,2020-01-14 19:00:00,gb0048r,72.84305,NA,NA,NA,0.475,0.354
2020-01-14 19:00:00,2020-01-14 20:00:00,gb0048r,70.04907,NA,NA,NA,0.925,0.755
2020-01-14 20:00:00,2020-01-14 21:00:00,gb0048r,67.45466,NA,NA,NA,1.825,1.274
2020-01-14 21:00:00,2020-01-14 22:00:00,gb0048r,67.05552,NA,NA,NA,2.975,1.934
2020-01-14 22:00:00,2020-01-14 23:00:00,gb0048r,68.75186,NA,NA,NA,3.025,1.863
2020-01-14 23:00:00,2020-01-15 00:00:00,gb0048r,70.59789,NA,NA,NA,3.85,2.288
2020-01-15 00:00:00,2020-01-15 01:00:00,gb0048r,70.18212,NA,NA,NA,5.575,3.066
2020-01-15 01:00:00,2020-01-15 02:00:00,gb0048r,70.91387,NA,NA,NA,5.7,3.255
2020-01-15 02:00:00,2020-01-15 03:00:00,gb0048r,72.29423,NA,NA,NA,5.675,3.325
2020-01-15 03:00:00,2020-01-15 04:00:00,gb0048r,72.44391,NA,NA,NA,5.55,3.325
2020-01-15 04:00:00,2020-01-15 05:00:00,gb0048r,73.49165,NA,NA,NA,5.65,3.373
2020-01-15 05:00:00,2020-01-15 06:00:00,gb0048r,72.29423,NA,NA,NA,5.925,3.609
2020-01-15 06:00:00,2020-01-15 07:00:00,gb0048r,72.84305,NA,NA,NA,6.65,3.915
2020-01-15 07:00:00,2020-01-15 08:00:00,gb0048r,74.78886,NA,NA,NA,7.225,4.151
2020-01-15 08:00:00,2020-01-15 09:00:00,gb0048r,74.98843,NA,NA,NA,6.75,3.962
2020-01-15 09:00:00,2020-01-15 10:00:00,gb0048r,73.29208,NA,NA,NA,6.15,3.679
2020-01-15 10:00:00,2020-01-15 11:00:00,gb0048r,73.1923,NA,NA,NA,6.025,3.75
2020-01-15 11:00:00,2020-01-15 12:00:00,gb0048r,NA,NA,NA,NA,NA,NA
2020-01-15 12:00:00,2020-01-15 13:00:00,gb0048r,NA,NA,NA,NA,6.85,4.316
2020-01-15 13:00:00,2020-01-15 14:00:00,gb0048r,72.04477,NA,NA,NA,6.325,3.986
2020-01-15 14:00:00,2020-01-15 15:00:00,gb0048r,71.99488,NA,NA,NA,7.05,4.363
2020-01-15 15:00:00,2020-01-15 16:00:00,gb0048r,70.64778,NA,NA,NA,6.6,4.245
2020-01-15 16:00:00,2020-01-15 17:00:00,gb0048r,70.34843,NA,NA,NA,6.2,4.009
2020-01-15 17:00:00,2020-01-15 18:00:00,gb0048r,71.14671,NA,NA,NA,5.425,3.443
2020-01-15 18:00:00,2020-01-15 19:00:00,gb0048r,71.09681,NA,NA,NA,5.125,3.255
2020-01-15 19:00:00,2020-01-15 20:00:00,gb0048r,71.44606,NA,NA,NA,4.825,3.137
2020-01-15 20:00:00,2020-01-15 21:00:00,gb0048r,71.49595,NA,NA,NA,5.1,3.302
2020-01-15 21:00:00,2020-01-15 22:00:00,gb0048r,71.34628,NA,NA,NA,6.25,3.821
2020-01-15 22:00:00,2020-01-15 23:00:00,gb0048r,69.00133,NA,NA,NA,5.75,3.609
2020-01-15 23:00:00,2020-01-16 00:00:00,gb0048r,66.35702,NA,NA,NA,5.325,3.42
2020-01-16 00:00:00,2020-01-16 01:00:00,gb0048r,NA,NA,NA,NA,5.525,3.396
2020-01-16 01:00:00,2020-01-16 02:00:00,gb0048r,67.52118,NA,NA,NA,5.675,3.349
2020-01-16 02:00:00,2020-01-16 03:00:00,gb0048r,66.35702,NA,NA,NA,5.525,3.231
2020-01-16 03:00:00,2020-01-16 04:00:00,gb0048r,65.15961,NA,NA,NA,6.65,3.656
2020-01-16 04:00:00,2020-01-16 05:00:00,gb0048r,65.15961,NA,NA,NA,5.75,3.396
2020-01-16 05:00:00,2020-01-16 06:00:00,gb0048r,68.30283,NA,NA,NA,4.125,2.429
2020-01-16 06:00:00,2020-01-16 07:00:00,gb0048r,70.39832,NA,NA,NA,4.6,2.665
2020-01-16 07:00:00,2020-01-16 08:00:00,gb0048r,75.8366,NA,NA,NA,5.5,3.278
2020-01-16 08:00:00,2020-01-16 09:00:00,gb0048r,78.28133,NA,NA,NA,6.225,3.325
2020-01-16 09:00:00,2020-01-16 10:00:00,gb0048r,71.14671,NA,NA,NA,5.7,3.373
2020-01-16 10:00:00,2020-01-16 11:00:00,gb0048r,66.70627,NA,NA,NA,5.425,3.443
2020-01-16 11:00:00,2020-01-16 12:00:00,gb0048r,63.71272,NA,NA,NA,5.65,3.774
2020-01-16 12:00:00,2020-01-16 13:00:00,gb0048r,67.8538,NA,NA,NA,6.9,3.892
2020-01-16 13:00:00,2020-01-16 14:00:00,gb0048r,68.00348,NA,NA,NA,6.4,3.774
2020-01-16 14:00:00,2020-01-16 15:00:00,gb0048r,65.50885,NA,NA,NA,4.225,2.83
2020-01-16 15:00:00,2020-01-16 16:00:00,gb0048r,64.11186,NA,NA,NA,2.9,1.792
2020-01-16 16:00:00,2020-01-16 17:00:00,gb0048r,62.46541,NA,NA,NA,2,1.156
2020-01-16 17:00:00,2020-01-16 18:00:00,gb0048r,69.15101,NA,NA,NA,1.225,0.66
2020-01-16 18:00:00,2020-01-16 19:00:00,gb0048r,71.89509,NA,NA,NA,0.85,0.495
2020-01-16 19:00:00,2020-01-16 20:00:00,gb0048r,75.68692,NA,NA,NA,2.75,2.005
2020-01-16 20:00:00,2020-01-16 21:00:00,gb0048r,73.54155,NA,NA,NA,3.85,2.689
2020-01-16 21:00:00,2020-01-16 22:00:00,gb0048r,73.99058,NA,NA,NA,2.675,1.769
2020-01-16 22:00:00,2020-01-16 23:00:00,gb0048r,71.79531,NA,NA,NA,3.75,2.264
2020-01-16 23:00:00,2020-01-17 00:00:00,gb0048r,71.94499,NA,NA,NA,4.45,2.783
2020-01-17 00:00:00,2020-01-17 01:00:00,gb0048r,71.64563,NA,NA,NA,4.675,2.807
2020-01-17 01:00:00,2020-01-17 02:00:00,gb0048r,67.72075,NA,NA,NA,5.575,3.231
2020-01-17 02:00:00,2020-01-17 03:00:00,gb0048r,68.15316,NA,NA,NA,5.575,3.16
2020-01-17 03:00:00,2020-01-17 04:00:00,gb0048r,69.64993,NA,NA,NA,5.325,2.995
2020-01-17 04:00:00,2020-01-17 05:00:00,gb0048r,68.10326,NA,NA,NA,5.45,2.948
2020-01-17 05:00:00,2020-01-17 06:00:00,gb0048r,66.15746,NA,NA,NA,5.1,2.689
2020-01-17 06:00:00,2020-01-17 07:00:00,gb0048r,62.21595,NA,NA,NA,5.625,3.019
2020-01-17 07:00:00,2020-01-17 08:00:00,gb0048r,65.05982,NA,NA,NA,6.075,3.278
2020-01-17 08:00:00,2020-01-17 09:00:00,gb0048r,64.81036,NA,NA,NA,7.85,3.632
2020-01-17 09:00:00,2020-01-17 10:00:00,gb0048r,59.92089,NA,NA,NA,6.725,3.609
2020-01-17 10:00:00,2020-01-17 11:00:00,gb0048r,57.07702,NA,NA,NA,6.95,3.774
2020-01-17 11:00:00,2020-01-17 12:00:00,gb0048r,58.32433,NA,NA,NA,7.15,4.08
2020-01-17 12:00:00,2020-01-17 13:00:00,gb0048r,62.46541,NA,NA,NA,6.925,3.844
2020-01-17 13:00:00,2020-01-17 14:00:00,gb0048r,65.55875,NA,NA,NA,7.15,3.797
2020-01-17 14:00:00,2020-01-17 15:00:00,gb0048r,66.00778,NA,NA,NA,5.85,2.995
2020-01-17 15:00:00,2020-01-17 16:00:00,gb0048r,62.86455,NA,NA,NA,4.3,2.547
2020-01-17 16:00:00,2020-01-17 17:00:00,gb0048r,62.11616,NA,NA,NA,3.425,2.028
2020-01-17 17:00:00,2020-01-17 18:00:00,gb0048r,58.72347,NA,NA,NA,4.9,2.689
2020-01-17 18:00:00,2020-01-17 19:00:00,gb0048r,55.33078,NA,NA,NA,5.55,3.797
2020-01-17 19:00:00,2020-01-17 20:00:00,gb0048r,57.32648,NA,NA,NA,7.225,4.245
2020-01-17 20:00:00,2020-01-17 21:00:00,gb0048r,58.37423,NA,NA,NA,6.65,3.797
2020-01-17 21:00:00,2020-01-17 22:00:00,gb0048r,59.67143,NA,NA,NA,5.5,3.255
2020-01-17 22:00:00,2020-01-17 23:00:00,gb0048r,64.66068,NA,NA,NA,5.625,3.231
2020-01-17 23:00:00,2020-01-18 00:00:00,gb0048r,65.05982,NA,NA,NA,6.975,3.844
2020-01-18 00:00:00,2020-01-18 01:00:00,gb0048r,67.8538,NA,NA,NA,6.975,4.009
2020-01-18 01:00:00,2020-01-18 02:00:00,gb0048r,67.52118,NA,NA,NA,7.725,3.962
2020-01-18 02:00:00,2020-01-18 03:00:00,gb0048r,69.55015,NA,NA,NA,5.325,2.972
2020-01-18 03:00:00,2020-01-18 04:00:00,gb0048r,68.5523,NA,NA,NA,4.125,2.217
2020-01-18 04:00:00,2020-01-18 05:00:00,gb0048r,69.10111,NA,NA,NA,3.45,1.745
2020-01-18 05:00:00,2020-01-18 06:00:00,gb0048r,68.40262,NA,NA,NA,3.8,2.052
2020-01-18 06:00:00,2020-01-18 07:00:00,gb0048r,63.36348,NA,NA,NA,4.025,2.146
2020-01-18 07:00:00,2020-01-18 08:00:00,gb0048r,67.2052,NA,NA,NA,3.375,1.816
2020-01-18 08:00:00,2020-01-18 09:00:00,gb0048r,63.31358,NA,NA,NA,2.875,1.651
2020-01-18 09:00:00,2020-01-18 10:00:00,gb0048r,64.26154,NA,NA,NA,2.25,1.179
2020-01-18 10:00:00,2020-01-18 11:00:00,gb0048r,66.5566,NA,NA,NA,2.275,1.179
2020-01-18 11:00:00,2020-01-18 12:00:00,gb0048r,67.65423,NA,NA,NA,2.15,1.108
2020-01-18 12:00:00,2020-01-18 13:00:00,gb0048r,69.25079,NA,NA,NA,3.15,1.651
2020-01-18 13:00:00,2020-01-18 14:00:00,gb0048r,67.50455,NA,NA,NA,3.825,1.934
2020-01-18 14:00:00,2020-01-18 15:00:00,gb0048r,NA,NA,NA,NA,3.625,1.91
2020-01-18 15:00:00,2020-01-18 16:00:00,gb0048r,63.11401,NA,NA,NA,4.95,2.217
2020-01-18 16:00:00,2020-01-18 17:00:00,gb0048r,57.2267,NA,NA,NA,5.175,2.642
2020-01-18 17:00:00,2020-01-18 18:00:00,gb0048r,55.68003,NA,NA,NA,5.25,2.972
2020-01-18 18:00:00,2020-01-18 19:00:00,gb0048r,55.8796,NA,NA,NA,5.75,3.278
2020-01-18 19:00:00,2020-01-18 20:00:00,gb0048r,61.61724,NA,NA,NA,8.4,3.962
2020-01-18 20:00:00,2020-01-18 21:00:00,gb0048r,63.56305,NA,NA,NA,8.1,3.915
2020-01-18 21:00:00,2020-01-18 22:00:00,gb0048r,NA,NA,NA,NA,6.85,4.127
2020-01-18 22:00:00,2020-01-18 23:00:00,gb0048r,53.48476,NA,NA,NA,7.275,4.292
2020-01-18 23:00:00,2020-01-19 00:00:00,gb0048r,53.33508,NA,NA,NA,6.95,3.915
2020-01-19 00:00:00,2020-01-19 01:00:00,gb0048r,54.28304,NA,NA,NA,6.7,3.726
2020-01-19 01:00:00,2020-01-19 02:00:00,gb0048r,57.74225,NA,NA,NA,8,3.962
2020-01-19 02:00:00,2020-01-19 03:00:00,gb0048r,54.33293,NA,NA,NA,6.85,3.609
2020-01-19 03:00:00,2020-01-19 04:00:00,gb0048r,55.53035,NA,NA,NA,7.275,3.75
2020-01-19 04:00:00,2020-01-19 05:00:00,gb0048r,52.63659,NA,NA,NA,6.05,3.467
2020-01-19 05:00:00,2020-01-19 06:00:00,gb0048r,53.33508,NA,NA,NA,6.875,3.561
2020-01-19 06:00:00,2020-01-19 07:00:00,gb0048r,53.63444,NA,NA,NA,5.375,2.901
2020-01-19 07:00:00,2020-01-19 08:00:00,gb0048r,59.02283,NA,NA,NA,6.75,4.151
2020-01-19 08:00:00,2020-01-19 09:00:00,gb0048r,58.42412,NA,NA,NA,6.25,4.41
2020-01-19 09:00:00,2020-01-19 10:00:00,gb0048r,58.22455,NA,NA,NA,6.6,4.458
2020-01-19 10:00:00,2020-01-19 11:00:00,gb0048r,56.37853,NA,NA,NA,5.075,3.325
2020-01-19 11:00:00,2020-01-19 12:00:00,gb0048r,58.92304,NA,NA,NA,3.95,2.476
2020-01-19 12:00:00,2020-01-19 13:00:00,gb0048r,59.97079,NA,NA,NA,3.525,2.17
2020-01-19 13:00:00,2020-01-19 14:00:00,gb0048r,62.31573,NA,NA,NA,3.975,2.359
2020-01-19 14:00:00,2020-01-19 15:00:00,gb0048r,63.56305,NA,NA,NA,3.725,2.193
2020-01-19 15:00:00,2020-01-19 16:00:00,gb0048r,61.51745,NA,NA,NA,3.875,2.476
2020-01-19 16:00:00,2020-01-19 17:00:00,gb0048r,61.01853,NA,NA,NA,3.85,2.642
2020-01-19 17:00:00,2020-01-19 18:00:00,gb0048r,62.26584,NA,NA,NA,2.75,1.84
2020-01-19 18:00:00,2020-01-19 19:00:00,gb0048r,62.41552,NA,NA,NA,2.625,1.722
2020-01-19 19:00:00,2020-01-19 20:00:00,gb0048r,63.66283,NA,NA,NA,2.525,1.722
2020-01-19 20:00:00,2020-01-19 21:00:00,gb0048r,61.31788,NA,NA,NA,3.15,2.17
2020-01-19 21:00:00,2020-01-19 22:00:00,gb0048r,63.11401,NA,NA,NA,3.725,2.547
2020-01-19 22:00:00,2020-01-19 23:00:00,gb0048r,61.01853,NA,NA,NA,4.775,3.278
2020-01-19 23:00:00,2020-01-20 00:00:00,gb0048r,62.06627,NA,NA,NA,5.425,3.892
2020-01-20 00:00:00,2020-01-20 01:00:00,gb0048r,60.66928,NA,NA,NA,6.2,4.175
2020-01-20 01:00:00,2020-01-20 02:00:00,gb0048r,63.66283,NA,NA,NA,6.6,4.552
2020-01-20 02:00:00,2020-01-20 03:00:00,gb0048r,65.45896,NA,NA,NA,6.675,4.458
2020-01-20 03:00:00,2020-01-20 04:00:00,gb0048r,65.00993,NA,NA,NA,6.375,4.316
2020-01-20 04:00:00,2020-01-20 05:00:00,gb0048r,63.56305,NA,NA,NA,6.525,4.269
2020-01-20 05:00:00,2020-01-20 06:00:00,gb0048r,64.66068,NA,NA,NA,6.825,4.528
2020-01-20 06:00:00,2020-01-20 07:00:00,gb0048r,64.5609,NA,NA,NA,7.575,4.741
2020-01-20 07:00:00,2020-01-20 08:00:00,gb0048r,63.46326,NA,NA,NA,6.5,4.458
2020-01-20 08:00:00,2020-01-20 09:00:00,gb0048r,63.26369,NA,NA,NA,6.1,4.269
2020-01-20 09:00:00,2020-01-20 10:00:00,gb0048r,65.35917,NA,NA,NA,6.925,4.387
2020-01-20 10:00:00,2020-01-20 11:00:00,gb0048r,65.8581,NA,NA,NA,6.675,4.363
2020-01-20 11:00:00,2020-01-20 12:00:00,gb0048r,67.30498,NA,NA,NA,6.6,4.363
2020-01-20 12:00:00,2020-01-20 13:00:00,gb0048r,68.05337,NA,NA,NA,6.725,4.34
2020-01-20 13:00:00,2020-01-20 14:00:00,gb0048r,66.15746,NA,NA,NA,6.25,4.269
2020-01-20 14:00:00,2020-01-20 15:00:00,gb0048r,65.55875,NA,NA,NA,6.825,4.34
2020-01-20 15:00:00,2020-01-20 16:00:00,gb0048r,66.00778,NA,NA,NA,6.65,4.316
2020-01-20 16:00:00,2020-01-20 17:00:00,gb0048r,67.40477,NA,NA,NA,6.875,4.292
2020-01-20 17:00:00,2020-01-20 18:00:00,gb0048r,65.75832,NA,NA,NA,6.55,4.269
2020-01-20 18:00:00,2020-01-20 19:00:00,gb0048r,64.96004,NA,NA,NA,6.8,4.481
2020-01-20 19:00:00,2020-01-20 20:00:00,gb0048r,64.16176,NA,NA,NA,7.4,4.953
2020-01-20 20:00:00,2020-01-20 21:00:00,gb0048r,61.61724,NA,NA,NA,8.275,5.401
2020-01-20 21:00:00,2020-01-20 22:00:00,gb0048r,60.41982,NA,NA,NA,8.8,5.778
2020-01-20 22:00:00,2020-01-20 23:00:00,gb0048r,61.81681,NA,NA,NA,8.125,5.236
2020-01-20 23:00:00,2020-01-21 00:00:00,gb0048r,63.61294,NA,NA,NA,6.975,4.811
2020-01-21 00:00:00,2020-01-21 01:00:00,gb0048r,62.9976,NA,NA,NA,7.1,4.788
2020-01-21 01:00:00,2020-01-21 02:00:00,gb0048r,61.40104,NA,NA,NA,8.075,5.448
2020-01-21 02:00:00,2020-01-21 03:00:00,gb0048r,58.87315,NA,NA,NA,9.15,6.132
2020-01-21 03:00:00,2020-01-21 04:00:00,gb0048r,56.07917,NA,NA,NA,9.25,6.509
2020-01-21 04:00:00,2020-01-21 05:00:00,gb0048r,56.77767,NA,NA,NA,8.9,6.462
2020-01-21 05:00:00,2020-01-21 06:00:00,gb0048r,57.02713,NA,NA,NA,8.05,5.991
2020-01-21 06:00:00,2020-01-21 07:00:00,gb0048r,57.47616,NA,NA,NA,7.45,5.566
2020-01-21 07:00:00,2020-01-21 08:00:00,gb0048r,57.02713,NA,NA,NA,6.525,5
2020-01-21 08:00:00,2020-01-21 09:00:00,gb0048r,56.37853,NA,NA,NA,4.3,3.302
2020-01-21 09:00:00,2020-01-21 10:00:00,gb0048r,54.98154,NA,NA,NA,2.75,2.241
2020-01-21 10:00:00,2020-01-21 11:00:00,gb0048r,57.17681,NA,NA,NA,1.85,1.344
2020-01-21 11:00:00,2020-01-21 12:00:00,gb0048r,56.12906,NA,NA,NA,1.875,1.439
2020-01-21 12:00:00,2020-01-21 13:00:00,gb0048r,55.68003,NA,NA,NA,1.8,1.274
2020-01-21 13:00:00,2020-01-21 14:00:00,gb0048r,56.5282,NA,NA,NA,1.5,1.226
2020-01-21 14:00:00,2020-01-21 15:00:00,gb0048r,54.03358,NA,NA,NA,1.625,1.297
2020-01-21 15:00:00,2020-01-21 16:00:00,gb0048r,56.5282,NA,NA,NA,1.225,1.014
2020-01-21 16:00:00,2020-01-21 17:00:00,gb0048r,53.2353,NA,NA,NA,1.4,1.132
2020-01-21 17:00:00,2020-01-21 18:00:00,gb0048r,52.18756,NA,NA,NA,2,1.675
2020-01-21 18:00:00,2020-01-21 19:00:00,gb0048r,52.18756,NA,NA,NA,2.55,2.17
2020-01-21 19:00:00,2020-01-21 20:00:00,gb0048r,54.33293,NA,NA,NA,2.175,1.934
2020-01-21 20:00:00,2020-01-21 21:00:00,gb0048r,56.12906,NA,NA,NA,2.5,2.217
2020-01-21 21:00:00,2020-01-21 22:00:00,gb0048r,58.5738,NA,NA,NA,2.025,1.698
2020-01-21 22:00:00,2020-01-21 23:00:00,gb0048r,60.02068,NA,NA,NA,1.325,1.108
2020-01-21 23:00:00,2020-01-22 00:00:00,gb0048r,60.76907,NA,NA,NA,1.275,0.873
2020-01-22 00:00:00,2020-01-22 01:00:00,gb0048r,63.92892,NA,NA,NA,1.125,0.849
2020-01-22 01:00:00,2020-01-22 02:00:00,gb0048r,62.46541,NA,NA,NA,1.85,1.439
2020-01-22 02:00:00,2020-01-22 03:00:00,gb0048r,62.61509,NA,NA,NA,1.925,1.486
2020-01-22 03:00:00,2020-01-22 04:00:00,gb0048r,61.36778,NA,NA,NA,1.45,0.896
2020-01-22 04:00:00,2020-01-22 05:00:00,gb0048r,61.56735,NA,NA,NA,1.375,1.014
2020-01-22 05:00:00,2020-01-22 06:00:00,gb0048r,60.27014,NA,NA,NA,1.325,0.802
2020-01-22 06:00:00,2020-01-22 07:00:00,gb0048r,NA,NA,NA,NA,1.725,1.014
2020-01-22 07:00:00,2020-01-22 08:00:00,gb0048r,61.91659,NA,NA,NA,3.175,1.934
2020-01-22 08:00:00,2020-01-22 09:00:00,gb0048r,61.26799,NA,NA,NA,5.275,3.325
2020-01-22 09:00:00,2020-01-22 10:00:00,gb0048r,63.11401,NA,NA,NA,5.8,3.656
2020-01-22 10:00:00,2020-01-22 11:00:00,gb0048r,63.76262,NA,NA,NA,7.325,4.175
2020-01-22 11:00:00,2020-01-22 12:00:00,gb0048r,65.2095,NA,NA,NA,6.95,3.774
2020-01-22 12:00:00,2020-01-22 13:00:00,gb0048r,63.66283,NA,NA,NA,6.225,3.396
2020-01-22 13:00:00,2020-01-22 14:00:00,gb0048r,63.01423,NA,NA,NA,5.975,3.325
